360,0.000129900000
361,0.000145847000
362,0.000163802100
363,0.000184003700
364,0.000206690200
365,0.000232100000
366,0.000260728000
367,0.000293075000
368,0.000329388000
369,0.000369914000
370,0.000414900000
371,0.000464158700
372,0.000518986000
373,0.000581854000
374,0.000655234700
375,0.000741600000
376,0.000845029600
377,0.000964526800
378,0.001094949000
379,0.001231154000
380,0.001368000000
381,0.001502050000
382,0.001642328000
383,0.001802382000
384,0.001995757000
385,0.002236000000
386,0.002535385000
387,0.002892603000
388,0.003300829000
389,0.003753236000
390,0.004243000000
391,0.004762389000
392,0.005330048000
393,0.005978712000
394,0.006741117000
395,0.007650000000
396,0.008751373000
397,0.010028880000
398,0.011421700000
399,0.012869010000
400,0.014310000000
401,0.015704430000
402,0.017147440000
403,0.018781220000
404,0.020748010000
405,0.023190000000
406,0.026207360000
407,0.029782480000
408,0.033880920000
409,0.038468240000
410,0.043510000000
411,0.048995600000
412,0.055022600000
413,0.061718800000
414,0.069212000000
415,0.077630000000
416,0.086958110000
417,0.097176720000
418,0.108406300000
419,0.120767200000
420,0.134380000000
421,0.149358200000
422,0.165395700000
423,0.181983100000
424,0.198611000000
425,0.214770000000
426,0.230186800000
427,0.244879700000
428,0.258777300000
429,0.271807900000
430,0.283900000000
431,0.294943800000
432,0.304896500000
433,0.313787300000
434,0.321645400000
435,0.328500000000
436,0.334351300000
437,0.339210100000
438,0.343121300000
439,0.346129600000
440,0.348280000000
441,0.349599900000
442,0.350147400000
443,0.350013000000
444,0.349287000000
445,0.348060000000
446,0.346373300000
447,0.344262400000
448,0.341808800000
449,0.339094100000
450,0.336200000000
451,0.333197700000
452,0.330041100000
453,0.326635700000
454,0.322886800000
455,0.318700000000
456,0.314025100000
457,0.308884000000
458,0.303290400000
459,0.297257900000
460,0.290800000000
461,0.283970100000
462,0.276721400000
463,0.268917800000
464,0.260422700000
465,0.251100000000
466,0.240847500000
467,0.229851200000
468,0.218407200000
469,0.206811500000
470,0.195360000000
471,0.184213600000
472,0.173327300000
473,0.162688100000
474,0.152283300000
475,0.142100000000
476,0.132178600000
477,0.122569600000
478,0.113275200000
479,0.104297900000
480,0.095640000000
481,0.087299550000
482,0.079308040000
483,0.071717760000
484,0.064580990000
485,0.057950010000
486,0.051862110000
487,0.046281520000
488,0.041150880000
489,0.036412830000
490,0.032010000000
491,0.027917200000
492,0.024144400000
493,0.020687000000
494,0.017540400000
495,0.014700000000
496,0.012161790000
497,0.009919960000
498,0.007967240000
499,0.006296346000
500,0.004900000000
501,0.003777173000
502,0.002945320000
503,0.002424880000
504,0.002236293000
505,0.002400000000
506,0.002925520000
507,0.003836560000
508,0.005174840000
509,0.006982080000
510,0.009300000000
511,0.012149490000
512,0.015535880000
513,0.019477520000
514,0.023992770000
515,0.029100000000
516,0.034814850000
517,0.041120160000
518,0.047985040000
519,0.055378610000
520,0.063270000000
521,0.071635010000
522,0.080462240000
